,TechScore,Seniority,Gender,DegreeType,Age,Department_HR,Department_IT,Risk
2093,78,5,1,1,48,0,0,0.1495663802262213
2094,84,14,0,1,36,1,0,0.057844313382900234
2095,29,13,1,0,52,0,1,0.9999450783363327
2096,32,4,1,0,45,1,0,0.9907883525161466
2097,65,2,1,1,48,0,1,0.3392895920751655
2098,46,0,1,0,22,1,0,0.18451163124535247
2099,72,0,0,1,22,1,0,0.038774207152068474
2100,35,0,1,0,48,0,1,0.9960000676736798
2101,36,3,1,0,52,0,0,0.9980016689164191
2102,59,0,0,0,22,0,1,0.12003103037855374
2103,79,0,1,1,22,0,1,0.02959943503338943
2104,70,0,0,1,35,0,1,0.12245575386107724
2105,54,0,1,0,22,0,0,0.13265437522148338
2106,58,0,0,0,38,0,1,0.3325996752392731
2107,31,7,1,0,58,1,0,0.9998948111767912
2108,81,0,1,1,22,0,1,0.026252343900218522
2109,27,2,0,0,39,0,1,0.9973081634236943
2110,58,4,0,0,39,0,0,0.34611096908650074
2111,70,15,1,1,61,0,1,0.6882816114167377
2112,26,0,1,0,22,1,0,0.6025682726166686
2113,73,9,0,1,62,1,0,0.47944225470272217
2114,29,6,0,0,80,0,0,0.9999999751258813
2115,31,2,0,0,71,0,1,0.9999993897760056
2116,49,4,1,0,49,0,0,0.8616730849810417
2117,71,16,1,1,43,0,1,0.23220491051954098
2118,66,13,0,1,49,0,1,0.4656016478888593
2119,37,7,0,0,80,0,0,0.9999997519011686
2120,65,1,0,1,33,0,0,0.13533405442761456
2121,88,0,0,1,22,0,1,0.01906311428201337
2122,75,9,1,1,37,0,0,0.10025864059774409
2123,37,0,1,0,22,0,0,0.3673856850901893
2124,82,14,1,1,63,1,0,0.29805685641923385
2125,78,1,0,1,32,1,0,0.050287433489242694
2126,31,0,1,0,22,1,0,0.45211697646808474
2127,75,0,1,1,22,0,0,0.03404745442304208
2128,52,0,0,0,56,0,0,0.9487058431710587
2129,74,0,0,1,66,0,0,0.5539324366133592
2130,39,0,0,0,22,0,1,0.3977226680973161
2131,44,0,0,0,27,1,0,0.31018848441132474
2132,44,2,0,0,31,0,1,0.5230957953250196
2133,55,8,0,1,80,0,0,0.9999180731440831
2134,51,0,1,0,38,1,0,0.35659430976853146
2135,48,3,1,1,43,1,0,0.5487001314681521
2136,76,0,0,1,22,0,0,0.0354369573255317
2137,56,0,1,1,22,0,1,0.11765431252472892
2138,56,6,1,0,52,1,0,0.6708517655015831
2139,47,1,1,1,80,0,1,0.9999850303063211
2140,38,0,0,0,22,0,1,0.42202299914686014
2141,66,0,1,1,22,0,0,0.05842565800928717
2142,65,8,1,1,54,0,0,0.4936393527113363
2143,39,0,0,0,26,0,1,0.5033015960246344
2144,54,0,0,1,26,0,0,0.16863354756982352
2145,77,5,1,1,46,0,1,0.15566978407400886
2146,57,1,0,0,49,1,0,0.5383457124085405
2147,71,8,1,0,77,0,0,0.9771609469458369
2148,59,14,1,1,64,1,0,0.9464698939185858
2149,56,0,1,0,22,0,1,0.13002774425825922
2150,91,8,1,1,34,1,0,0.027051846787969274
2151,79,5,1,1,71,0,1,0.6081296190985291
2152,77,0,0,1,34,0,1,0.07577396616544714
2153,82,0,1,1,22,1,0,0.01925470176519512
2154,65,0,1,1,22,1,0,0.05339703350930955
2155,68,10,1,0,43,0,0,0.2465520150666231
2156,68,19,0,1,50,1,0,0.3860752822675032
2157,71,3,1,1,55,0,1,0.3673856850901893
2158,18,4,1,0,55,0,0,0.9999966596933152
2159,80,3,1,1,25,0,1,0.03543695732553172
2160,54,5,0,1,80,0,1,0.9999503040445016
2161,50,11,0,1,80,0,0,0.9999864548031363
2162,40,0,1,1,23,1,0,0.2540531507398218
2163,60,0,0,1,22,1,0,0.07965896918377717
2164,39,2,0,1,50,1,0,0.9801581803879473
2165,93,0,0,1,22,0,0,0.012778387648665034
2166,73,0,1,1,26,0,1,0.053933682377801294
2167,66,12,1,1,46,1,0,0.269742947762351
2168,58,0,0,1,31,1,0,0.15412098126923027
2169,85,3,1,1,79,0,0,0.5970359516648929
2170,81,11,1,1,37,0,0,0.07280283304774321
2171,62,0,1,1,27,1,0,0.08629350391461932
2172,61,0,1,1,22,0,0,0.07886635166450541
2173,20,0,1,0,22,0,1,0.9162210796519833
2174,39,0,0,0,22,0,0,0.36015685023570293
2175,75,2,0,1,74,1,0,0.7289852981870614
2176,17,17,0,0,42,0,1,0.9999877437516491
2177,31,18,0,0,61,0,0,0.9999959201492538
2178,49,11,1,0,46,0,0,0.8429302632536112
2179,48,0,1,0,22,1,0,0.16365029476754905
2180,82,0,1,1,22,0,0,0.022370771831097817
2181,48,10,1,0,67,0,0,0.9995946073690396
2182,92,8,0,1,62,0,0,0.17551455335976962
2183,52,13,0,0,41,1,0,0.5698434996896022
2184,78,5,1,1,51,1,0,0.15412098126923027
2185,90,0,1,1,22,1,0,0.01191448967221753
2186,85,8,1,1,37,0,0,0.05393368237780127
2187,72,0,0,1,22,0,1,0.049787065321868565
2188,42,15,0,0,54,0,1,0.9992620637236066
2189,54,16,1,1,63,0,1,0.9955849319048808
2190,95,8,1,1,66,0,0,0.16863354756982352
2191,79,0,1,1,22,0,0,0.026782676418821597
2192,64,11,1,1,40,1,0,0.20802896894448739
2193,30,1,1,0,29,0,0,0.8020075880293981
2194,45,0,1,0,22,1,0,0.19591826172739826
2195,33,0,1,0,24,1,0,0.4521169764680846
2196,80,0,0,1,22,0,1,0.03080741086176482
2197,78,5,1,1,41,0,0,0.09827340544849075
2198,37,9,1,0,80,1,0,0.9999992910210775
2199,33,0,0,0,30,0,1,0.833098788274662
2200,23,5,0,0,38,0,1,0.9991846439294417
2201,77,0,0,1,22,0,1,0.03688316689774027
2202,71,0,1,0,22,1,0,0.04117186996490035
2203,55,11,1,1,53,0,0,0.8229865699586043
2204,69,17,1,1,80,1,0,0.9924205953191546
2205,57,16,0,0,56,0,0,0.9529415681783585
2206,61,0,1,1,22,0,1,0.08716076377048715
2207,89,6,0,1,29,1,0,0.023992835798556985
2208,28,16,0,0,55,0,1,0.9999925661020546
2209,72,6,0,1,29,0,1,0.08543487319192067
2210,57,14,1,1,66,0,0,0.9912259252538271
2211,90,10,1,1,40,0,0,0.049787065321868544
2212,75,3,1,1,58,1,0,0.26974294776235114
2213,75,0,0,1,22,0,0,0.037628256239481864
2214,42,10,1,0,60,1,0,0.9988441379407333
2215,100,8,0,1,30,0,0,0.01592285150125216
2216,31,9,0,0,80,0,1,0.9999999796347938
2217,70,0,0,1,22,0,1,0.056134756576340566
2218,61,0,1,1,22,1,0,0.06788091980510215
2219,51,0,1,1,22,0,1,0.1588142169379226
2220,72,0,0,1,24,0,1,0.05613475657634058
2221,2,9,1,0,80,1,0,0.9999999999804772
2222,41,0,0,0,35,1,0,0.5915336870312433
2223,52,0,0,1,24,0,0,0.16863354756982338
2224,64,16,1,0,55,0,0,0.6999263609063858
2225,68,10,0,1,40,0,0,0.2059598288139015
2226,84,0,1,1,33,0,1,0.04242573991422132
2227,77,6,1,1,55,1,0,0.21222969370459205
2228,68,13,0,1,37,1,0,0.15723414402314786
2229,31,17,0,0,47,1,0,0.9993646566218507
2230,56,8,0,0,45,1,0,0.518088980557018
2231,74,0,0,1,34,1,0,0.07065118818633538
2232,71,14,0,1,39,0,0,0.1755145533597695
2233,69,3,0,0,48,0,0,0.30104511641979725
2234,63,0,1,1,30,1,0,0.09729557742507768
2235,48,15,0,0,55,0,1,0.9967180280322437
2236,39,9,0,0,46,1,0,0.9801581803879473
2237,84,2,0,1,51,0,1,0.1437021885064054
2238,71,0,0,1,22,0,0,0.04783488709813343
2239,52,14,0,0,40,0,1,0.6882816114167377
2240,55,3,1,1,78,1,0,0.9991429470952352
2241,68,15,1,1,49,0,1,0.3899211137188816
2242,88,10,0,1,35,0,1,0.05079283043054836
2243,85,0,1,1,22,0,0,0.018685639329219867
2244,43,17,0,0,48,1,0,0.9835819650226829
2245,56,0,0,0,22,0,1,0.1437021885064054
2246,76,5,0,1,80,0,0,0.9487058431710587
2247,81,14,1,1,39,0,0,0.08716076377048712
2248,81,0,1,1,24,0,1,0.02959943503338943
2249,85,8,1,1,37,0,0,0.05393368237780127
2250,73,12,0,1,64,0,0,0.6535177386547506
2251,60,2,1,0,41,1,0,0.2591795954306245
2252,44,0,1,0,22,1,0,0.2080289689444873
2253,47,5,1,1,53,1,0,0.9129277864682865
2254,48,16,1,0,65,0,0,0.9995946073690396
2255,79,3,0,1,30,0,1,0.05613475657634058
2256,57,0,1,1,22,1,0,0.08629350391461932
2257,66,1,0,1,33,0,1,0.14085685880807092
2258,69,0,1,0,71,0,0,0.8790800359626474
2259,60,0,0,0,26,0,0,0.13002774425825928
2260,87,0,1,1,37,1,0,0.03508435372784325
2261,59,13,1,1,51,0,1,0.6999263609063856
2262,78,5,0,1,77,0,1,0.8872506331233824
2263,66,8,0,1,44,1,0,0.2441009507684493
2264,63,14,0,1,75,1,0,0.9953616974296078
2265,17,0,0,0,22,0,0,0.9605179050173694
2266,54,0,1,1,22,0,0,0.12003103037855374
2267,90,12,1,1,58,0,1,0.16863354756982338
2268,64,19,0,0,47,0,1,0.5752165431164242
2269,69,13,0,1,77,1,0,0.9835819650226829
2270,28,3,1,0,56,1,0,0.9998837522291929
2271,96,8,1,1,42,0,1,0.041585654086766656
2272,94,12,0,1,37,0,0,0.037628256239481864
2273,78,7,0,1,48,1,0,0.14807827798343087
2274,75,0,1,1,22,0,0,0.03404745442304208
2275,54,5,0,0,51,0,0,0.833098788274662
2276,70,13,1,1,68,0,1,0.8872506331233824
2277,54,0,0,0,22,0,0,0.14660497631018649
2278,56,6,1,0,48,1,0,0.53834571240854
2279,46,16,0,0,40,0,0,0.8524610381861584
2280,69,0,0,1,22,0,0,0.05393368237780127
2281,66,11,0,0,36,0,1,0.22760986975239825
2282,83,18,1,1,57,0,1,0.2724499198782097
2283,79,0,1,1,22,1,0,0.02305206325721398
2284,51,0,0,0,28,1,0,0.2165150570958282
2285,41,14,1,0,62,1,0,0.9996841949852869
2286,62,2,0,0,76,0,1,0.9985173014554783
2287,30,0,1,0,22,0,1,0.6081296190985289
2288,30,0,0,0,22,0,0,0.6081296190985289
2289,51,11,1,0,50,0,1,0.9284672848786959
2290,68,0,1,1,58,0,0,0.4477008632343283
2291,50,10,0,1,63,0,1,0.9985173014554783
2292,76,2,1,1,27,0,1,0.04978706532186853
2293,96,16,1,1,58,0,1,0.12745311257782102
2294,39,0,0,0,34,0,0,0.7115691653278989
2295,68,7,0,1,62,0,0,0.6999263609063854
2296,50,16,1,0,39,0,1,0.6882816114167376
2297,59,8,0,1,34,1,0,0.20391123140737724
2298,72,0,0,1,35,0,0,0.0982734054484908
2299,100,1,0,1,39,0,1,0.02625234390021854
2300,36,0,0,0,22,1,0,0.37105251078499857
2301,94,0,1,1,33,1,0,0.018133395229690503
2302,61,0,0,0,22,1,0,0.08290990161167264
2303,96,0,0,1,22,1,0,0.009186686156124451
2304,52,7,1,0,38,0,1,0.4936393527113363
2305,61,0,1,1,22,1,0,0.06788091980510215
2306,41,0,1,0,37,0,1,0.746278448194991
2307,85,2,0,1,40,0,0,0.06329175550342618
2308,26,4,0,0,63,0,0,0.9999979739935945
2309,52,0,1,0,22,1,0,0.12873399325822363
2310,75,5,1,1,50,0,0,0.20188297497314187
2311,86,3,1,1,49,0,0,0.09442008148053375
2312,52,0,0,0,25,0,0,0.19788668727104994
2313,73,6,0,1,41,0,1,0.16529480862297685
2314,64,0,0,0,33,1,0,0.1339875174185346
2315,42,1,1,0,27,0,0,0.37475462563138967
2316,39,0,1,0,22,0,1,0.36015685023570293
2317,68,0,1,1,30,0,1,0.0925504518196781
2318,81,17,1,1,80,0,0,0.9024851434336197
2319,44,16,1,0,42,0,0,0.909540823085079
2320,23,0,0,0,25,0,1,0.944152985531142
2321,38,0,0,0,31,0,0,0.6420404926382314
2322,98,0,0,1,22,1,0,0.00814785969762147
2323,37,0,1,0,22,0,0,0.3673856850901893
2324,74,15,0,1,41,0,0,0.16863354756982346
2325,50,10,1,0,34,0,1,0.4656016478888593
2326,43,17,0,1,40,0,0,0.8950541597117855
2327,64,16,1,1,74,1,0,0.9888163714034682
2328,39,13,0,0,60,0,0,0.999899939756483
2329,82,1,0,1,40,0,0,0.07427354463782886
2330,35,12,0,0,67,0,1,0.9999975254335182
2331,75,0,0,1,22,0,0,0.037628256239481864
2332,50,0,0,0,22,1,0,0.16041016017283719
2333,65,7,1,1,33,0,1,0.15258758130739972
2334,70,17,0,1,56,0,0,0.5435044035125175
2335,87,0,1,1,22,0,0,0.01657267539761757
2336,64,0,1,1,22,0,0,0.06587473808295337
2337,36,17,1,0,43,0,1,0.9955849319048808
2338,24,0,0,1,22,1,0,0.6708517655015831
2339,56,8,1,1,33,0,0,0.24167414874703724
2340,50,4,0,0,35,1,0,0.3784922889538971
2341,67,0,1,1,22,0,1,0.060810052512160324
2342,86,11,0,1,41,1,0,0.06521927427644578
2343,24,14,1,0,75,0,1,0.9999999888233376
2344,61,0,0,1,24,0,1,0.10860878056072996
2345,48,9,0,0,42,0,0,0.780179876532184
2346,85,13,0,1,49,0,0,0.1353340544276145
2347,100,15,0,1,50,0,1,0.06720549431256324
2348,54,0,0,0,25,0,1,0.19396938858425106
2349,37,0,0,0,23,1,0,0.3710525107849985
2350,65,10,0,0,73,0,1,0.9960000676736798
2351,55,7,0,1,70,1,0,0.9961929301994172
2352,56,0,1,1,32,0,0,0.19396938858425097
2353,68,15,1,1,53,0,0,0.4477008632343283
2354,70,0,0,1,49,1,0,0.22088674069876152
2355,65,0,0,1,26,0,1,0.09632747844648581
2356,45,0,1,0,22,1,0,0.19591826172739826
2357,76,17,1,1,50,1,0,0.20802896894448722
2358,76,0,1,1,49,0,1,0.17905955521667122
2359,46,4,1,1,40,0,1,0.6650604423820063
2360,71,0,1,1,22,1,0,0.037253848861581375
2361,59,0,1,1,22,1,0,0.07653550522554546
2362,70,0,0,1,22,0,1,0.056134756576340566
2363,58,0,1,1,22,0,0,0.0944200814805338
2364,83,13,1,1,52,1,0,0.14227241288069722
2365,69,0,0,1,22,0,1,0.059605933739461416
2366,75,6,0,1,69,1,0,0.6025682726166688
2367,47,14,0,0,76,1,0,0.9999826078236813
2368,60,0,0,0,30,0,1,0.1826760908964205
2369,58,0,0,0,22,0,1,0.12745311257782097
2370,19,16,1,0,42,1,0,0.9998580256124495
2371,57,10,1,1,80,0,0,0.999798564699968
2372,58,0,0,0,22,0,1,0.12745311257782097
2373,46,0,0,0,80,0,0,0.9999925661020546
2374,30,0,0,0,22,0,1,0.6650604423820061
2375,19,0,1,0,22,0,0,0.9024851434336197
2376,38,18,1,0,67,1,0,0.9999807787780035
2377,49,0,1,0,22,0,0,0.17905955521667127
2378,5,0,1,0,32,0,0,0.999899939756483
2379,31,0,0,0,22,1,0,0.49845077930384535
2380,60,0,1,1,33,1,0,0.13945538507006744
2381,64,10,1,0,33,0,0,0.17203967772179563
2382,45,0,0,1,22,0,0,0.22760986975239825
2383,41,0,1,0,22,0,1,0.3196054297484027
2384,22,18,0,0,60,1,0,0.9999992164572886
2385,35,12,1,0,37,0,1,0.9698677838298121
2386,59,19,0,0,42,0,0,0.5230957953250198
2387,55,0,0,0,36,1,0,0.2751838511960485
2388,21,0,0,0,27,0,1,0.9810723283599605
2389,72,4,0,1,80,1,0,0.9622362338622259
2390,56,0,1,1,32,0,1,0.21436169118230675
2391,47,19,1,0,55,0,1,0.9973081634236943
2392,61,6,1,1,57,0,0,0.6999263609063854
2393,38,3,1,0,27,0,1,0.5435044035125175
2394,11,8,1,0,55,0,1,0.9999998336943391
2395,73,0,0,1,37,1,0,0.08981518958651957
2396,67,18,0,1,55,0,0,0.6193349159530441
2397,67,12,0,1,49,0,1,0.4304272964893086
2398,78,19,0,1,44,0,0,0.17203967772179557
2399,40,6,1,0,30,1,0,0.47944225470272234
2400,47,5,0,1,33,0,1,0.47478910206909575
2401,81,0,0,1,22,0,0,0.026252343900218522
2402,44,0,1,0,22,1,0,0.2080289689444873
2403,79,1,0,1,65,1,0,0.3426837109254816
2404,43,0,1,0,22,1,0,0.22088674069876152
2405,21,0,1,0,28,1,0,0.9313007504102581
2406,52,11,0,0,80,1,0,0.9999683107478258
2407,97,14,1,1,61,1,0,0.1075281209880507
2408,31,10,0,0,41,0,0,0.9963765948494062
2409,43,16,0,0,38,1,0,0.8073394500340797
2410,77,0,0,1,22,0,1,0.03688316689774027
2411,79,0,0,1,22,0,1,0.03271243469394017
2412,64,6,0,0,68,1,0,0.9417535188426959
2413,84,0,0,1,22,0,1,0.024233967805179713
2414,55,15,1,0,73,0,1,0.999798564699968
2415,69,2,0,1,65,0,0,0.7115691653278989
2416,90,16,0,1,62,1,0,0.19987485961263837
2417,54,0,1,0,23,0,0,0.14085685880807086
2418,60,0,0,1,22,1,0,0.07965896918377717
2419,35,0,0,0,34,0,0,0.8429302632536112
2420,40,10,0,0,37,1,0,0.8073394500340797
2421,42,0,0,0,22,1,0,0.2591795954306246
2422,22,17,0,0,69,0,0,0.9999999725098477
2423,52,1,1,1,28,0,0,0.19788668727104994
2424,72,6,0,0,65,1,0,0.6249764488577279
2425,83,0,1,1,35,1,0,0.03955749802209152
2426,57,8,0,0,65,1,0,0.9835819650226829
2427,33,4,0,0,51,0,1,0.9996331431423213
2428,70,7,0,1,41,1,0,0.15723414402314773
2429,59,2,0,0,80,0,1,0.9998177233236575
2430,72,0,1,1,22,0,1,0.04504920072187998
2431,50,0,0,0,22,1,0,0.16041016017283719
2432,53,4,0,1,52,0,0,0.8330987882746622
2433,43,0,1,0,27,1,0,0.29805685641923385
2434,56,6,0,0,67,0,1,0.9975624587186905
2435,30,0,0,0,22,0,0,0.6081296190985289
2436,49,7,0,0,57,0,0,0.9912259252538271
2437,36,3,1,0,53,1,0,0.9968765982538257
2438,19,0,0,0,22,1,0,0.8832107697193785
2439,100,0,1,1,22,0,0,0.007597014027539117
2440,54,2,1,0,66,1,0,0.985075840527005
2441,56,0,1,1,37,0,0,0.26178125435544086
2442,35,18,1,0,74,0,0,0.9999995479347317
2443,42,14,0,0,63,1,0,0.9998083831695583
2444,93,6,0,1,50,0,1,0.08543487319192067
2445,76,0,1,1,22,0,1,0.0354369573255317
2446,29,0,1,0,32,1,0,0.8380509078811037
2447,36,0,0,0,31,0,0,0.7115691653278989
2448,55,9,0,1,41,0,0,0.4656016478888592
2449,59,19,0,0,45,0,0,0.6193349159530439
2450,22,4,1,0,55,1,0,0.9999765234461525
2451,58,3,0,0,74,1,0,0.9974384405058524
2452,28,0,1,0,22,0,1,0.6766537921970363
2453,54,0,0,0,48,1,0,0.5915336870312432
2454,43,0,1,0,38,0,0,0.6535177386547506
2455,45,0,1,0,22,1,0,0.19591826172739826
2456,85,0,1,1,26,1,0,0.020445346023329453
2457,66,0,0,1,22,1,0,0.05557620671811531
2458,36,0,0,0,22,0,1,0.47478910206909575
2459,70,0,0,1,24,1,0,0.04929167589185169
2460,36,4,0,1,50,0,1,0.9980016689164191
2461,83,0,0,1,22,0,0,0.023283740343029623
2462,53,0,1,0,22,0,1,0.15566978407400886
2463,46,0,0,0,22,0,0,0.23689239714035218
2464,54,0,0,1,22,1,0,0.11417717380161829
2465,98,0,1,1,32,0,1,0.017249019110078635
2466,70,10,0,1,36,0,1,0.1588142169379225
2467,63,16,0,0,38,0,1,0.3392895920751659
2468,54,0,1,1,22,1,0,0.10331193689849116
2469,39,0,0,0,22,0,1,0.3977226680973161
2470,73,0,1,1,25,0,1,0.05079283043054836
2471,52,5,1,1,59,0,1,0.9771609469458369
2472,21,11,0,0,60,1,0,0.9999988310929829
2473,67,1,0,1,35,0,1,0.1495663802262214
2474,31,0,1,0,22,0,0,0.5230957953250198
2475,66,10,1,0,38,1,0,0.17727820117026993
2476,58,12,1,1,41,0,0,0.37475462563138967
2477,70,10,0,1,63,0,1,0.7577005190411372
2478,45,13,0,0,35,0,0,0.6882816114167377
2479,54,14,0,0,59,0,1,0.9934558129890703
2480,90,4,0,1,45,0,1,0.07280283304774318
2481,62,4,1,0,67,0,0,0.9568740723929055
2482,50,0,1,0,22,0,1,0.1863655952866528
2483,35,0,0,0,26,1,0,0.49845077930384524
2484,54,0,1,0,22,0,0,0.13265437522148338
2485,85,0,0,1,36,0,1,0.052865724372435835
2486,62,0,1,1,29,1,0,0.09729557742507768
2487,66,16,0,1,45,1,0,0.30406296106894676
2488,60,14,0,0,36,0,1,0.34611096908650063
2489,83,0,0,1,22,0,0,0.023283740343029623
2490,32,10,0,0,77,0,0,0.999999899130498
2491,17,0,1,0,22,0,0,0.9392699658723878
2492,50,5,0,0,27,1,0,0.2392713749281472
2493,100,4,0,1,26,1,0,0.00995181830765413
2494,77,8,1,1,60,0,1,0.3822657569393595
2495,55,0,0,0,22,0,1,0.15258758130739972
2496,57,0,1,0,28,1,0,0.13669412065304318
2497,50,0,0,0,22,0,0,0.1863655952866528
2498,61,0,0,0,22,0,0,0.09632747844648579
2499,80,0,1,1,33,0,1,0.05393368237780127
2500,48,0,0,1,22,0,0,0.1901295309632269
2501,50,0,0,0,22,0,0,0.1863655952866528
2502,56,7,0,0,53,1,0,0.7746133468845272
2503,47,7,1,0,35,0,1,0.553932436613359
2504,53,2,1,0,54,0,0,0.8705505632961241
2505,79,2,1,1,57,0,1,0.2515278762584392
2506,52,13,0,0,39,0,1,0.6420404926382316
2507,82,15,0,1,71,0,1,0.6766537921970366
2508,66,0,0,1,22,1,0,0.05557620671811531
2509,66,0,1,1,22,0,1,0.064570332397828
2510,57,13,0,0,48,1,0,0.6363306755796263
2511,67,1,1,0,53,0,1,0.43898617016219826
2512,35,0,1,0,22,0,1,0.4565724182820242
2513,84,13,0,1,53,1,0,0.1572341440231478
2514,93,0,1,1,27,1,0,0.013433549593069942
2515,78,0,0,1,37,1,0,0.06653678936094545
2516,46,0,1,0,22,0,1,0.23689239714035218
2517,64,5,0,0,37,0,0,0.21869000258754626
2518,36,0,1,0,22,0,0,0.3899211137188816
2519,79,1,1,1,25,0,0,0.03271243469394019
2520,58,6,0,0,36,0,1,0.3325996752392731
2521,43,0,0,0,37,1,0,0.5915336870312432
2522,63,0,0,1,22,0,0,0.07730469775920903
2523,52,0,1,0,22,0,1,0.16529480862297674
2524,36,0,1,0,32,0,0,0.6882816114167377
2525,52,3,1,0,45,1,0,0.5383457124085402
2526,19,8,0,0,80,0,0,0.999999998986076
2527,78,1,0,1,80,1,0,0.8178318741789914
2528,73,7,0,1,34,0,1,0.1108027882458033
2529,56,1,0,0,49,0,1,0.7115691653278989
2530,62,0,1,0,22,0,1,0.09071784181174963
2531,41,3,0,0,36,1,0,0.6592818021525416
2532,70,0,1,0,22,1,0,0.04371779585644821
2533,44,6,0,1,31,0,1,0.5131208678216866
2534,15,0,0,0,26,0,1,0.9955849319048808
2535,74,19,0,1,46,1,0,0.2122296937045918
2536,66,2,1,1,36,0,1,0.15566978407400875
2537,70,1,0,1,57,1,0,0.3637538864326368
2538,69,8,1,0,31,0,0,0.10860878056073
2539,46,7,1,0,45,0,0,0.8616730849810417
2540,30,16,1,0,66,1,0,0.9999971249673796
2541,22,0,0,0,79,0,0,0.999999992508059
2542,63,0,0,0,22,0,1,0.0944200814805338
2543,86,9,0,1,49,0,1,0.1300277442582592
2544,48,0,1,0,22,0,1,0.21011885541313655
2545,32,0,1,0,22,0,0,0.4936393527113363
2546,47,2,0,0,43,1,0,0.6824644575781639
2547,84,0,1,1,22,0,0,0.01984109473216848
2548,62,14,0,0,42,1,0,0.3426837109254815
2549,55,6,0,1,42,0,0,0.4656016478888595
2550,22,0,0,0,22,0,1,0.909540823085079
2551,11,9,0,0,38,1,0,0.9999477564776948
2552,77,16,0,1,43,0,1,0.1790595552166714
2553,41,8,0,0,30,0,1,0.6535177386547508
2554,50,0,0,0,22,1,0,0.16041016017283719
2555,33,7,0,0,56,0,1,0.9999393032262448
2556,85,0,0,1,24,0,0,0.023283740343029605
2557,75,13,1,1,55,0,1,0.3530659964357553
2558,67,0,0,0,22,0,0,0.06720549431256327
2559,92,0,1,0,22,0,1,0.014995576818203606
2560,33,10,0,0,55,0,0,0.999899939756483
2561,80,6,1,1,36,0,0,0.06587473808295337
2562,49,2,1,0,57,0,0,0.9771609469458369
2563,56,0,0,0,22,0,1,0.1437021885064054
2564,80,0,0,1,22,0,0,0.027875698161407773
2565,25,5,0,0,80,0,1,0.9999999949780017
2566,65,0,0,1,22,0,0,0.06856313337768492
2567,71,0,1,1,37,1,0,0.09162956550647061
2568,27,4,0,0,41,1,0,0.995797558184804
2569,57,10,1,0,42,0,1,0.49363935271133647
2570,92,1,1,1,32,0,0,0.022822691396829138
2571,55,11,1,0,80,1,0,0.9998715310555838
2572,38,0,1,0,22,1,0,0.29805685641923385
2573,65,0,1,0,39,1,0,0.16365029476754903
2574,44,11,0,0,46,0,1,0.9792026470458911
2575,81,6,1,1,53,0,0,0.17203967772179557
2576,81,6,1,1,47,0,1,0.13265437522148338
2577,20,0,1,0,22,0,0,0.8790800359626473
2578,64,9,0,1,34,0,0,0.17905955521667122
2579,69,9,1,1,46,0,1,0.2724499198782096
2580,25,10,0,0,75,0,0,0.9999999774929665
2581,71,9,1,1,35,1,0,0.0972955774250776
2582,54,5,0,0,35,0,0,0.3530659964357553
2583,40,4,0,0,50,1,0,0.9864393703726007
2584,71,0,1,0,22,0,0,0.04783488709813343
2585,51,5,1,1,55,0,0,0.9225283149948981
2586,45,0,1,0,22,0,0,0.22760986975239825
2587,70,0,1,1,22,0,0,0.045959254764232724
2588,56,0,1,1,22,1,0,0.09162956550647061
2589,41,10,0,0,39,0,1,0.9340448945425606
2590,64,2,0,0,47,1,0,0.32280647983278626
2591,43,0,0,0,22,1,0,0.2441009507684493
2592,92,0,0,1,80,0,1,0.4841350324063268
2593,72,5,1,1,46,0,0,0.1901295309632269
2594,66,0,0,1,22,0,0,0.064570332397828
2595,34,0,0,0,22,0,0,0.48413503240632666
2596,57,16,0,1,75,0,0,0.9996995831022449
2597,70,0,0,1,22,1,0,0.04371779585644821
2598,43,12,1,0,51,0,1,0.9946230890117123
2599,78,0,0,1,22,0,0,0.03142976182558126
2600,68,0,0,0,27,0,0,0.08543487319192064
2601,72,15,1,1,72,0,0,0.909540823085079
2602,40,11,1,1,54,1,0,0.9943520457857026
2603,87,0,0,1,36,1,0,0.03651617327956223
2604,43,6,1,0,29,0,0,0.43898617016219793
2605,60,12,0,0,43,0,0,0.4565724182820242
2606,76,0,0,1,27,0,1,0.052865724372435835
2607,29,3,1,0,57,0,1,0.9999666861674956
2608,28,0,0,0,35,0,1,0.9857732322630426
2609,77,0,1,1,22,0,0,0.03019738327066729
2610,45,11,1,1,70,0,0,0.999899939756483
2611,64,4,1,1,80,0,1,0.9981908057345916
2612,44,19,1,0,53,0,0,0.9967180280322437
2613,57,0,1,0,26,0,0,0.14085685880807097
2614,70,18,0,1,48,0,0,0.34611096908650074
2615,72,0,0,1,22,0,0,0.04504920072187998
2616,46,0,1,0,30,1,0,0.29805685641923396
2617,64,7,1,1,35,1,0,0.14227241288069717
2618,73,0,0,1,22,0,1,0.046887693094869516
2619,36,0,0,0,32,0,0,0.746278448194991
2620,38,0,0,0,22,1,0,0.3293033277508254
2621,71,0,0,1,22,0,1,0.052865724372435835
2622,72,0,1,1,22,0,1,0.04504920072187998
2623,48,0,0,0,68,0,0,0.9995049855325631
2624,90,3,0,1,35,0,1,0.03916389437730612
2625,29,2,0,0,64,0,1,0.9999972651832246
2626,30,0,0,0,26,0,0,0.7462784481949909
2627,45,15,0,1,44,0,0,0.922528314994898
2628,71,4,1,0,36,1,0,0.1033119368984911
2629,74,14,0,1,48,1,0,0.21651505709582802
2630,56,15,1,1,54,1,0,0.7857056767909446
